PlayerID,PlayerName,Gender,Age,Country,GamePlayed,MembershipLevel,DeviceUsed,Platform,Location,AmountWagered,AmountWon,SessionCount,PaymentMethod,DatePlayed
ec528455-bb10-48aa-b149-637f5c1cb60f,Dawn Preston,Non-binary,35,Norfolk Island,Baccarat,Gold,Mobile,Land-based,Monte Carlo,6231.58,5032.82,14,Crypto,2024-09-16
2eec7654-bc38-4799-a33a-b92f17fa19af,Martin Frazier,Non-binary,22,Hong Kong,Poker,Gold,Mobile,Land-based,Singapore,4550.34,3208.09,10,Crypto,2024-09-23
2b4308e5-4a7f-48f9-af3b-59d4d10cfe6b,Felicia Jacobs,Female,44,Rwanda,Keno,Platinum,Tablet,Land-based,Online,4883.13,1553.41,17,Crypto,2024-05-13
77564107-7f47-4f96-b4d2-1901e8fce728,Kayla Johnson,Non-binary,73,Peru,Craps,Silver,Mobile,Land-based,Las Vegas,8251.7,962.71,17,Credit Card,2024-04-22
95876931-56bf-4e1f-b13c-9f871354926e,Jeff Williams,Male,21,Bouvet Island (Bouvetoya),Keno,Bronze,Mobile,Online,Las Vegas,8550.38,6572.49,47,PayPal,2025-02-19
d39dcb65-3fea-46ef-bdeb-619bff45d603,Laura Erickson,Female,29,Cayman Islands,Craps,Bronze,Tablet,Online,Online,7794.35,422.07,13,PayPal,2024-07-19
32145a85-ddbd-4f53-b455-dacc4ca33f28,Mark Moore,Male,34,Ecuador,Roulette,Platinum,Desktop,Land-based,Las Vegas,1268.48,337.57,34,PayPal,2025-01-17
989973cd-05dc-4433-8adf-1929a3925ec6,Miss Janice Thomas,Male,33,Malawi,Roulette,Gold,Desktop,Land-based,Online,7778.45,6184.84,45,PayPal,2024-05-31
36708dad-6cac-4cc7-805a-f092611c9c02,Edward English,Male,36,India,Poker,Silver,Desktop,Online,Online,7261.23,3826.93,16,Credit Card,2024-04-28
e4259e0c-abfc-43c2-90a4-417382d21cc5,Angela Thompson,Male,33,Jersey,Poker,Silver,Mobile,Online,Monte Carlo,3118.06,2635.94,44,PayPal,2024-06-10
5c571ec1-fc98-4083-a0c8-2f868914b970,Tanner Gill,Male,22,United States of America,Blackjack,Silver,Tablet,Online,Atlantic City,3338.4,1144.11,37,Bank Transfer,2025-01-16
35c81d27-fea0-4dc2-99c9-d6b2b09d8989,Peter Chandler,Female,69,Brunei Darussalam,Baccarat,Platinum,Desktop,Online,Singapore,286.86,113.07,6,Credit Card,2024-08-15
d498ae94-40e7-4116-b18b-95f5b9f0b818,Kevin Patton,Female,50,Botswana,Poker,Platinum,Mobile,Online,Las Vegas,8738.78,3191.56,45,Crypto,2024-08-10
3f771f3e-d5e2-4b08-b318-cdbc0c868547,Kathleen Faulkner,Female,74,Macedonia,Poker,Gold,Desktop,Online,Singapore,8769.45,7258.93,22,Bank Transfer,2024-04-26
ecb2b29d-7c7e-4246-9806-9d41e60fb6a7,Charles Lopez,Female,67,Libyan Arab Jamahiriya,Baccarat,Bronze,Desktop,Land-based,Atlantic City,7257.09,1547.48,12,Bank Transfer,2025-03-29
7831f979-4fe4-4394-ba3a-ad2fe09fad8c,Tyler Cook,Female,42,French Guiana,Craps,Gold,Desktop,Online,Las Vegas,3070.61,1437.73,19,Crypto,2024-11-09
502db7b7-1012-48d2-878b-93ddafc1fb77,Sandra Anderson,Female,58,Seychelles,Craps,Bronze,Mobile,Online,Online,8544.66,579.0,19,Crypto,2024-12-20
98a7b4bf-fb87-46cb-8489-511749e8bde2,Lori Johnson,Non-binary,74,Barbados,Craps,Gold,Tablet,Land-based,Atlantic City,5551.58,4604.3,47,Crypto,2024-11-27
011b867a-6443-4750-bd23-a38c4725f6c3,Johnathan Reynolds,Female,45,French Southern Territories,Poker,Platinum,Mobile,Online,Online,8150.51,6197.76,1,Crypto,2024-06-12
71bee214-0c68-40b0-8147-77083c74f828,Erika Anderson,Male,49,Malawi,Poker,Platinum,Mobile,Land-based,Online,6549.58,2561.19,8,PayPal,2024-07-19
64920455-6714-4ae4-99bb-496db7ebf0be,Aimee Ramos,Non-binary,71,Cocos (Keeling) Islands,Slot Machine,Silver,Mobile,Land-based,Monte Carlo,9485.75,6642.16,12,PayPal,2024-10-01
6a00c064-ec3d-4665-b34a-1d62361197a7,Samantha Mcdonald,Female,23,Lao People's Democratic Republic,Blackjack,Platinum,Desktop,Land-based,Atlantic City,5519.14,552.96,43,Crypto,2024-05-24
3afdc11d-3a4b-4c90-b76b-869462427f12,Sharon Pham,Male,47,Algeria,Keno,Silver,Mobile,Land-based,Atlantic City,729.34,46.3,18,Bank Transfer,2024-05-21
e732235a-726e-4b12-9349-8f52b983e937,Carrie Taylor,Male,42,Argentina,Poker,Silver,Mobile,Land-based,Online,7754.43,1064.88,46,Crypto,2024-08-27
9741c324-bae5-4a2a-b9c9-9dbb2cd07fa1,Jeremy Williams,Male,40,Sierra Leone,Slot Machine,Bronze,Tablet,Land-based,Las Vegas,7479.59,1650.4,47,PayPal,2025-01-01
ae295e97-2a05-42b2-8470-675b25bdc0ed,Joseph Powell,Female,27,Russian Federation,Keno,Bronze,Tablet,Land-based,Macau,7088.02,3364.1,40,Bank Transfer,2025-01-03
a22e43f8-06b7-4982-a1c9-73fce889370d,Duane Johnson,Non-binary,23,Nepal,Craps,Silver,Mobile,Land-based,Monte Carlo,8310.24,2947.18,5,Crypto,2024-08-05
695ef28d-8749-47f1-b463-fc2fc4fa18c9,Ana Silva,Female,36,Namibia,Baccarat,Gold,Mobile,Online,Las Vegas,8325.91,5054.57,44,Credit Card,2024-11-04
8014cacb-b8f7-4125-9468-3e2d084b057a,Luis Jones,Non-binary,33,Liberia,Baccarat,Platinum,Mobile,Land-based,Atlantic City,5461.11,2681.68,42,Crypto,2024-05-14
f06cc836-a52f-4af9-80a0-ccbd03d8bdce,William Allen,Male,43,Guam,Baccarat,Bronze,Mobile,Land-based,Atlantic City,6859.76,1910.53,6,PayPal,2024-10-29
d3854abd-46b1-4295-a224-7ef8983f9f44,George Black,Female,35,Isle of Man,Slot Machine,Gold,Desktop,Land-based,Las Vegas,3485.18,7.59,42,Credit Card,2024-05-05
9e069ab5-ff37-4a9e-b9f1-35035b028648,Michele Middleton,Male,56,United States Virgin Islands,Slot Machine,Bronze,Desktop,Land-based,Atlantic City,3079.48,2136.59,8,Crypto,2025-02-21
0c31f90a-a576-4057-9d00-ca151d39277a,Sara Pitts,Non-binary,49,Wallis and Futuna,Craps,Silver,Desktop,Land-based,Online,5840.81,5119.56,24,Credit Card,2024-08-25
2bf19b27-cb80-4999-a5d2-3f1e9691f6a9,Leah Howard,Non-binary,49,Mayotte,Blackjack,Gold,Mobile,Land-based,Monte Carlo,146.63,145.96,30,Bank Transfer,2024-09-07
97a488a0-15a4-4204-b693-2305a9e9c683,David Smith,Non-binary,26,Equatorial Guinea,Blackjack,Gold,Mobile,Online,Macau,9062.9,7083.71,42,Credit Card,2025-01-24
af82e6c7-eadf-405a-89a9-4e083d075717,Eric Collier,Male,66,Guadeloupe,Poker,Silver,Desktop,Online,Singapore,5965.07,5014.04,18,PayPal,2024-11-25
6eebecf9-8110-4c59-8687-14a4d32546ad,Jacob Beltran,Female,65,American Samoa,Craps,Silver,Tablet,Online,Macau,3619.31,3291.64,22,Bank Transfer,2024-05-18
c89435bc-e085-4ca4-8d1d-dfab281d397d,Mark Ward,Non-binary,38,Georgia,Roulette,Bronze,Mobile,Online,Macau,8306.1,970.31,31,Credit Card,2024-05-01
71a190c8-c9ea-42d1-8ca3-14836300ecc6,Shelby Ray,Male,73,Canada,Blackjack,Gold,Desktop,Online,Atlantic City,5184.09,5093.16,11,Bank Transfer,2024-06-12
d702a85d-e36f-4d34-862c-ce6d4b710211,Joseph Bryant,Non-binary,28,Botswana,Keno,Platinum,Mobile,Land-based,Las Vegas,8607.61,6305.84,31,Bank Transfer,2024-11-05
6e6d57e6-20fd-4706-9710-2863e7b39538,Diane Boyer,Female,45,Moldova,Baccarat,Gold,Desktop,Online,Singapore,3290.81,686.34,6,Credit Card,2024-04-25
3cd6eacd-246a-401f-bab2-46553e7e1ecb,Stephen Parker,Non-binary,44,Lesotho,Slot Machine,Platinum,Desktop,Land-based,Atlantic City,6879.53,1015.7,42,Bank Transfer,2024-12-17
28f576d1-c53d-4696-b7bb-81ddefe03997,David Lewis,Non-binary,26,Iceland,Slot Machine,Platinum,Desktop,Land-based,Monte Carlo,9522.26,5895.36,48,PayPal,2024-04-29
684fe081-4f71-47f9-ad19-f3b83624d1bf,Judy Fleming,Male,49,Christmas Island,Blackjack,Gold,Mobile,Online,Singapore,6346.64,4175.8,13,PayPal,2024-07-08
7ef1d538-f47f-4333-8cf2-b01f19675c43,Evan Gomez,Non-binary,58,Macedonia,Blackjack,Silver,Mobile,Online,Macau,3292.37,1749.44,31,Credit Card,2024-10-29
0b38ece2-f7d4-4eea-a201-880954a518df,Matthew Jones,Non-binary,44,Andorra,Roulette,Platinum,Desktop,Online,Macau,2242.87,1750.78,21,Credit Card,2024-09-16
697e5eff-03b3-4142-b8ed-dab100a619ea,Jennifer Thomas,Male,66,China,Roulette,Silver,Desktop,Online,Monte Carlo,593.9,270.51,3,Credit Card,2024-07-11
6f20e62d-8a22-4b1a-8c61-2ddd2ab32843,Ashley Dickerson,Male,56,Gambia,Keno,Platinum,Mobile,Online,Online,2722.9,991.37,24,Credit Card,2025-01-31
af3b80f6-2eef-4b3c-9ada-3f9851e0f842,Ashley Boone,Female,34,Korea,Baccarat,Gold,Mobile,Online,Atlantic City,5.19,3.19,45,Bank Transfer,2024-06-21
41ba4b43-6290-4fd8-8442-256783cb4822,Joshua Glenn,Male,23,Algeria,Blackjack,Gold,Tablet,Online,Macau,7255.64,4344.35,27,PayPal,2025-03-08
7ccc637e-c5e1-496b-8e74-48338dd1eff9,Jennifer Sanchez,Male,74,Greenland,Slot Machine,Platinum,Tablet,Online,Las Vegas,183.17,46.65,2,PayPal,2024-07-12
73ba4247-e285-4656-a1e6-115c6a2e9cb0,Suzanne Hill,Female,22,Angola,Craps,Bronze,Tablet,Land-based,Las Vegas,511.8,438.43,2,Bank Transfer,2024-10-20
bbe5275d-7884-4869-b2e2-e4b9142bab10,Natalie Thompson,Female,20,Bulgaria,Slot Machine,Platinum,Mobile,Land-based,Las Vegas,7023.49,2852.38,38,Crypto,2024-07-15
30743cf0-6d1f-4e7d-8f27-860e36666db7,Tyler Robinson,Non-binary,39,Georgia,Roulette,Platinum,Tablet,Online,Singapore,255.85,120.39,23,PayPal,2024-10-08
6db8b23f-96ad-4ee8-8a62-a54474ef7756,Lori Hughes,Female,49,Italy,Roulette,Platinum,Mobile,Online,Singapore,1877.56,1241.96,8,PayPal,2025-01-14
8ac95df0-7297-4709-a2d5-5e1c4d9884a3,Travis Freeman,Female,68,Zimbabwe,Keno,Platinum,Tablet,Land-based,Monte Carlo,8055.89,1571.01,22,Crypto,2024-07-06
c77f3760-45e4-4952-ab0d-baf4bb0ce231,Ethan Krueger,Male,18,Gabon,Poker,Gold,Desktop,Online,Singapore,5906.42,590.18,15,Crypto,2024-10-10
5de93aae-57a6-4bb7-a52f-210031c412fd,Kurt Franklin,Non-binary,27,Malta,Keno,Gold,Desktop,Online,Online,9368.21,3873.97,13,Bank Transfer,2024-11-13
2be491d4-59a5-4231-bad6-e9e4380fa3c1,Brittany Johnson,Female,74,Antigua and Barbuda,Craps,Bronze,Tablet,Land-based,Online,5157.72,3238.93,32,PayPal,2024-12-31
8acc343b-f527-4a01-9b1a-67c05d5c7781,Nathan Lee,Male,38,Cote d'Ivoire,Keno,Bronze,Mobile,Online,Online,1171.71,76.34,43,Crypto,2024-07-03
13c26dfc-90f2-41f7-9ebc-0c87ad64c5cb,James Adams,Male,60,Azerbaijan,Blackjack,Silver,Mobile,Land-based,Singapore,4506.45,2450.62,19,Crypto,2024-08-19
d4f80561-17f4-46d5-93fd-fc86e4eb2951,Amy Ho MD,Non-binary,55,Croatia,Blackjack,Gold,Desktop,Online,Atlantic City,9036.17,5894.44,38,Crypto,2024-08-02
c37a6628-c8f1-4161-8da7-1ae33d9c6f54,Kathy Sims,Non-binary,20,Slovakia (Slovak Republic),Craps,Silver,Desktop,Online,Macau,2403.7,1703.34,28,Bank Transfer,2025-04-04
489bea9d-2eaf-441e-a89a-3dc813a7f305,Timothy Roberts,Non-binary,56,Denmark,Baccarat,Platinum,Tablet,Land-based,Macau,1007.98,39.06,23,Crypto,2024-07-16
3c7e488a-fb48-49c0-bb93-8ce3f26c9214,Judith Simpson,Non-binary,21,Ethiopia,Keno,Silver,Mobile,Online,Macau,8106.05,6471.15,49,Crypto,2025-04-06
8804ef5a-6cbb-4f2d-8520-4eefc1926d25,Alan Oliver,Female,34,Belgium,Roulette,Bronze,Desktop,Land-based,Singapore,6483.89,2711.7,16,Bank Transfer,2024-09-23
dc2e5ec8-a49a-42a5-abbf-297cd00ba8b0,Jill Hamilton,Non-binary,19,Vietnam,Poker,Silver,Desktop,Land-based,Singapore,9404.24,8556.55,50,Bank Transfer,2024-12-25
63f37b4e-4d2f-453e-8792-5da454dc6c1e,Ashley Ware,Female,54,Seychelles,Keno,Gold,Desktop,Land-based,Atlantic City,1356.42,948.08,23,PayPal,2024-11-20
afe59a48-ad56-49ea-a7ac-4373f99b3354,John Bonilla,Female,33,Malta,Slot Machine,Bronze,Mobile,Land-based,Singapore,3616.8,809.26,49,Credit Card,2024-06-11
61bf2bd7-0500-43be-a7c4-788c335f64df,Monica Gross,Male,73,Australia,Poker,Silver,Tablet,Online,Macau,8004.74,1678.56,6,Crypto,2024-10-18
77068613-1179-4707-b9b5-0abde5386bc5,Benjamin Perez MD,Non-binary,23,Pakistan,Slot Machine,Silver,Tablet,Online,Macau,7712.28,18.97,14,Credit Card,2024-06-01
57b40311-149b-4cc1-b215-a8063f172705,Brandon Walsh,Male,73,Martinique,Baccarat,Platinum,Tablet,Land-based,Monte Carlo,359.32,5.02,26,Crypto,2024-09-07
d596e2b3-486f-4068-b525-bbac5df062c6,Jeremy Williams,Female,26,Morocco,Baccarat,Platinum,Desktop,Land-based,Singapore,6790.92,3825.82,43,Crypto,2024-09-10
e2fc4894-9842-45de-bed4-c4a9479a1bb1,Tony Ramos PhD,Non-binary,64,Lithuania,Craps,Silver,Mobile,Land-based,Monte Carlo,7185.27,169.25,34,Crypto,2024-04-26
cc3c0130-0788-4f8b-a84c-9f5a8c7252eb,Andrew Macdonald,Non-binary,39,Swaziland,Craps,Silver,Desktop,Online,Online,9233.88,2976.54,4,Crypto,2024-11-30
994d7b1f-9c65-46bc-bdfa-44d28cdb5580,Pamela Thomas MD,Non-binary,69,Finland,Blackjack,Silver,Desktop,Land-based,Atlantic City,6657.41,2509.15,45,Bank Transfer,2025-01-06
f37fe4fb-6858-47c0-b363-51c381204ca9,Leroy Lynch,Female,22,Svalbard & Jan Mayen Islands,Keno,Platinum,Mobile,Land-based,Online,4009.54,433.12,11,PayPal,2024-05-17
a8a0cb51-3cc3-474f-85e4-9c78fcbf7097,Amber Ramirez,Female,64,Bosnia and Herzegovina,Slot Machine,Silver,Mobile,Land-based,Atlantic City,8307.09,3282.06,50,PayPal,2024-06-28
c73c5b86-c54a-4fde-a680-5ce30355271b,Dr. Andrew Mcdonald PhD,Non-binary,35,Hong Kong,Craps,Platinum,Tablet,Online,Singapore,764.28,597.03,16,Bank Transfer,2024-11-03
28e90258-3975-47a1-a4be-7c638bd92097,Michelle Suarez,Male,27,Ethiopia,Keno,Platinum,Desktop,Online,Singapore,5280.38,2235.27,19,PayPal,2024-05-13
30dc29ee-d139-40ac-a376-45979e65b25a,Christine Cohen,Male,64,Haiti,Craps,Platinum,Desktop,Land-based,Monte Carlo,9879.78,7862.12,47,Credit Card,2024-06-26
c84a4873-c297-4793-8908-7e226591c0c3,Henry Blair,Male,52,Palau,Slot Machine,Platinum,Tablet,Land-based,Atlantic City,971.78,716.23,42,PayPal,2025-03-18
ebf67570-bed1-4014-97b7-f4c413822921,Dawn Collins,Non-binary,36,Nauru,Craps,Platinum,Desktop,Land-based,Online,416.7,38.0,13,PayPal,2024-04-22
9ffa7642-a4d3-45ab-acc3-60887af7496b,Jordan Johnson MD,Male,30,Congo,Poker,Gold,Tablet,Online,Singapore,7353.41,6521.7,29,Bank Transfer,2025-01-07
4e0ba2b8-f971-4a8e-bb1a-bea03bf8fdbb,Victoria Williams,Female,23,Anguilla,Baccarat,Platinum,Desktop,Online,Atlantic City,8680.24,4839.42,4,Bank Transfer,2025-03-29
f4460e99-77c8-4454-9d88-3ccabc65ea82,Amy Day,Male,64,Sierra Leone,Baccarat,Bronze,Mobile,Land-based,Singapore,2082.11,545.27,44,Credit Card,2024-11-30
3fca7528-0fd3-4fb9-b2d2-52d1ffc4699a,Mark Martin,Male,24,Falkland Islands (Malvinas),Keno,Platinum,Mobile,Online,Las Vegas,6715.24,1004.81,3,PayPal,2025-02-08
8ed30205-da4b-43f5-935e-524b71339fd1,Crystal Howard,Male,51,Finland,Craps,Platinum,Mobile,Online,Atlantic City,9627.27,6137.73,2,Crypto,2024-09-05
fd8917b1-e983-485b-98a9-8438be3fb642,Scott Wise,Male,50,Malawi,Craps,Silver,Tablet,Land-based,Singapore,6371.17,5458.23,23,Crypto,2024-04-22
b2d2d769-6b59-474d-86ac-311a8961df5d,Hannah Jefferson,Female,43,New Caledonia,Poker,Platinum,Mobile,Online,Macau,9296.03,7220.38,33,Bank Transfer,2024-06-08
44a2ef3a-a5b5-4b11-9577-16d156edca68,Dennis Hood,Male,19,Mauritius,Craps,Gold,Tablet,Online,Singapore,7712.52,7374.87,44,Bank Transfer,2025-01-24
25614679-56c9-4f17-99ca-fb153722d8a7,Gordon Porter,Female,40,Tunisia,Blackjack,Gold,Mobile,Land-based,Singapore,8630.15,6586.45,48,Credit Card,2024-12-03
dfb6af8e-ea03-4aa2-acf5-71a69618b40a,Sharon Cohen,Non-binary,51,Niue,Slot Machine,Platinum,Mobile,Online,Online,7291.84,2300.54,11,Bank Transfer,2024-09-02
aabfc131-cc5a-40d9-9594-87c7807a6595,Kenneth Campbell,Male,66,Djibouti,Slot Machine,Gold,Desktop,Online,Atlantic City,5098.58,2347.28,29,Crypto,2024-06-03
3a0eda15-e677-4547-9264-dbfc0c208d1d,Yesenia Blair DVM,Female,22,Kenya,Slot Machine,Platinum,Desktop,Land-based,Las Vegas,3300.13,816.35,17,Crypto,2024-08-03
42a829d7-6ae6-49bd-ba61-d95fdced483c,Leslie Parker,Female,75,Senegal,Slot Machine,Bronze,Tablet,Online,Singapore,883.13,408.33,3,Bank Transfer,2024-10-25
470aa14e-8564-46bd-8c94-601ce50016cd,Shawn Ramos,Male,63,Micronesia,Roulette,Bronze,Tablet,Online,Singapore,3951.8,1781.4,16,PayPal,2024-09-20
c79a7275-a312-44ff-aeb9-d6696a477a69,Jessica Wagner,Male,55,Canada,Craps,Gold,Tablet,Land-based,Singapore,7492.86,3308.76,10,Crypto,2024-07-31
30309154-26a6-4709-a0e7-6ff4604cd2c2,Kenneth Martin,Non-binary,40,Paraguay,Craps,Gold,Desktop,Online,Singapore,7282.16,5354.51,20,Credit Card,2024-09-28
e166e3eb-c7ee-456d-afeb-704803b0ddc5,David Barry,Male,27,Togo,Poker,Bronze,Mobile,Online,Macau,7264.92,7262.93,23,Crypto,2024-08-07
60e1d77c-69bc-4b12-b7d1-ca8f186a0974,Allison Small,Male,43,Mexico,Poker,Silver,Desktop,Online,Monte Carlo,3809.63,974.59,23,PayPal,2024-10-07
5a65b657-6439-43e7-ae89-faae0edadc7f,Richard Williams,Female,22,Bolivia,Roulette,Silver,Tablet,Land-based,Atlantic City,2643.62,2458.88,45,Credit Card,2024-09-30
d1dd5c25-f5f4-4975-93d6-f505cf3510fb,Michelle Anderson,Male,41,Cocos (Keeling) Islands,Blackjack,Bronze,Mobile,Online,Macau,713.47,48.07,17,Credit Card,2024-12-18
e2b08d82-24a8-4aef-9420-9e7674a0565c,Luis Smith,Male,26,Micronesia,Roulette,Gold,Desktop,Online,Atlantic City,3131.99,2609.31,21,Bank Transfer,2024-12-03
d982c630-9240-4108-b06f-681da4201e74,Regina Barajas,Non-binary,54,Central African Republic,Baccarat,Bronze,Desktop,Land-based,Atlantic City,8090.08,7039.32,39,Credit Card,2024-07-02
d165b94e-2630-43cb-a6cc-5430d58e9d0b,Alan Ramsey,Female,27,Palestinian Territory,Craps,Gold,Desktop,Land-based,Macau,3559.1,264.22,19,Crypto,2024-09-23
180f250a-f51d-4fe9-9696-596609935982,Laura Dawson,Male,64,Libyan Arab Jamahiriya,Roulette,Bronze,Tablet,Online,Online,1673.8,1041.69,42,Crypto,2024-07-09
603c8526-55d6-4a51-85d4-80727c048b43,Jonathan Hernandez,Female,22,Croatia,Slot Machine,Gold,Mobile,Land-based,Monte Carlo,1596.16,283.39,39,Bank Transfer,2024-08-15
43a36f18-3c5a-4a4b-a9c7-2eee2d04d379,Cory Graham,Female,29,Saint Helena,Keno,Platinum,Desktop,Online,Online,815.67,268.82,36,Credit Card,2025-01-21
9e20b82a-341b-462c-be29-8d6dd46a42df,Aaron Garcia Jr.,Male,55,Faroe Islands,Blackjack,Silver,Mobile,Online,Atlantic City,8942.35,2092.28,32,Crypto,2024-06-08
32626ab7-1cfa-4604-86e5-19f402257285,Bobby Jones,Non-binary,69,Afghanistan,Roulette,Bronze,Mobile,Land-based,Macau,1607.32,212.22,42,Credit Card,2024-05-17
20bafc6f-d762-42ca-a0eb-29d46506dd74,Amanda Warren,Male,41,Bangladesh,Baccarat,Silver,Mobile,Online,Singapore,2075.82,691.05,42,Credit Card,2024-12-21
ba092ff9-f178-487c-859f-094d1a8ffcfa,Stephen Marks,Female,71,French Southern Territories,Roulette,Bronze,Desktop,Online,Monte Carlo,2495.43,805.98,30,PayPal,2024-05-24
140d63d0-1c5f-44c9-90af-77b8cfb1c676,Raymond Wolfe,Non-binary,58,Pitcairn Islands,Slot Machine,Platinum,Desktop,Land-based,Online,1376.92,171.06,18,Credit Card,2024-10-28
0ace290c-21f9-4f65-8b45-7815239d4226,Alison Brown,Male,32,Slovenia,Roulette,Platinum,Desktop,Land-based,Singapore,7194.83,900.8,49,Bank Transfer,2025-01-26
d40b9f9e-7bec-4fb9-9ee1-2495350a2498,Lisa Gay,Non-binary,23,Oman,Roulette,Gold,Tablet,Land-based,Las Vegas,6207.47,3189.49,4,Credit Card,2024-10-08
787b7e27-d48e-476f-9b80-fd68cecd5d53,David Mcintosh,Female,22,British Virgin Islands,Slot Machine,Gold,Tablet,Online,Monte Carlo,4145.1,3545.46,8,PayPal,2024-07-08
e9eca84f-817c-43f3-85db-1b2849f7236c,Katie Stein,Female,62,Japan,Poker,Bronze,Mobile,Land-based,Atlantic City,5560.95,52.7,7,Bank Transfer,2024-05-10
102287fe-1ff1-4ddb-8f7b-c4cf427823d5,Larry Eaton,Non-binary,65,Japan,Slot Machine,Silver,Mobile,Land-based,Monte Carlo,8926.62,6970.61,25,Bank Transfer,2024-10-28
2200d146-889f-4fcc-b64e-90b4a96db738,Chloe Smith,Female,74,Jamaica,Slot Machine,Silver,Mobile,Land-based,Singapore,8571.69,2887.35,37,Bank Transfer,2024-08-21
86867d1a-d28a-4f75-a7b8-13835b038b9d,Michael Rodriguez,Non-binary,60,Israel,Poker,Bronze,Mobile,Land-based,Las Vegas,4712.87,2118.7,39,Crypto,2024-05-04
73477b8b-888c-4257-b1ce-3625f535d502,Angela Ellison,Non-binary,36,Antigua and Barbuda,Poker,Platinum,Mobile,Online,Singapore,493.99,143.36,26,PayPal,2024-09-20
4166553a-4743-4697-afcf-3a37aed51b86,Heather Taylor,Female,67,Burundi,Slot Machine,Platinum,Mobile,Land-based,Monte Carlo,9690.21,1686.47,46,Crypto,2024-10-01
61826308-6985-419b-99e2-2097cac9d81d,Angela Huerta,Non-binary,71,Macedonia,Blackjack,Bronze,Tablet,Land-based,Atlantic City,4979.56,4148.21,28,Crypto,2024-11-06
3d0f0aed-f328-41f1-9bfe-c4ae7323220d,Christine Berry,Female,74,Angola,Slot Machine,Bronze,Mobile,Land-based,Macau,6563.75,4833.18,27,Bank Transfer,2025-01-20
1a449ba8-239d-464e-bdf6-c5d768801c56,Paul Taylor,Male,20,Cook Islands,Baccarat,Bronze,Desktop,Online,Singapore,2490.58,1597.02,14,Credit Card,2025-03-15
39c0ef1e-84d6-4c8c-88eb-3fd7a3c119ee,Lauren Harris,Male,62,Tokelau,Roulette,Silver,Mobile,Land-based,Las Vegas,516.41,239.27,48,Bank Transfer,2024-05-30
fec47503-887a-4f6b-8b9c-03c7b554fcaa,Joseph Berg,Non-binary,40,Uzbekistan,Roulette,Platinum,Mobile,Online,Online,8736.79,1920.02,24,Crypto,2025-03-15
fa508336-9c6d-4d4c-a3b1-06c957c8e22e,James Torres,Female,32,Israel,Roulette,Gold,Mobile,Land-based,Las Vegas,3793.65,635.97,44,Crypto,2024-07-28
c81e226b-9adc-4e9b-8138-c5f1c87e78a2,Ryan Perez,Male,52,Bolivia,Roulette,Silver,Mobile,Online,Monte Carlo,2482.2,2263.74,19,Crypto,2024-10-27
027e1254-e8d1-461b-95eb-e2aa40669ae9,Brandon Sanchez,Non-binary,29,Antarctica (the territory South of 60 deg S),Baccarat,Platinum,Mobile,Land-based,Monte Carlo,1004.81,669.89,45,Credit Card,2024-11-24
5f05e0f9-4a26-4e1f-8450-cfb9817953df,Zachary Young,Female,69,Austria,Blackjack,Silver,Desktop,Land-based,Las Vegas,4262.27,2073.74,31,Bank Transfer,2024-12-04
615b95f2-6426-445f-919d-dc66f5fe84e5,Kelly Harrison,Male,27,Iraq,Keno,Silver,Tablet,Online,Singapore,8240.86,3145.1,31,Crypto,2025-04-07
ca22d00f-b9d4-45ad-9625-29f4a0e7a5b2,Ronald Hayden,Male,53,Moldova,Keno,Gold,Tablet,Online,Atlantic City,206.94,165.71,18,Bank Transfer,2024-04-26
24d43758-c54a-4717-983d-b4cf2038a14c,Jennifer Harris,Non-binary,53,Belize,Baccarat,Silver,Mobile,Land-based,Las Vegas,8232.05,2101.79,19,Crypto,2024-06-20
d2c7180e-ec44-48f9-8b8a-902dda6fe0ca,Kristina Vargas,Non-binary,45,Guam,Keno,Silver,Mobile,Online,Online,646.78,80.43,7,Crypto,2024-07-09
bbe3c9f5-984d-445d-92a0-a23915ef6f13,Melissa Winters,Non-binary,35,Singapore,Slot Machine,Silver,Mobile,Land-based,Las Vegas,1402.11,698.22,25,Credit Card,2024-07-14
ea3673d7-d791-4d1a-88c3-e1c7e865fc9a,Linda Smith,Non-binary,53,Norfolk Island,Slot Machine,Bronze,Tablet,Land-based,Macau,2380.08,1421.08,49,PayPal,2024-12-16
146a7af2-19ab-4014-b35a-fcc1877bdf46,Ronnie Fleming,Male,75,Georgia,Blackjack,Silver,Mobile,Land-based,Las Vegas,8107.93,7975.85,12,Crypto,2024-05-15
e6be9649-cc2d-4a31-83b7-deda362a5773,Michael Tran,Non-binary,34,Sierra Leone,Blackjack,Silver,Desktop,Land-based,Atlantic City,2184.91,1084.83,17,Credit Card,2024-09-19
ad0bda89-7557-4e6d-a17a-5084b4348556,Daniel Olson,Female,68,Denmark,Slot Machine,Bronze,Desktop,Online,Online,705.36,227.35,12,Crypto,2025-04-04
327091ea-68a2-462e-8673-481b7718983c,David Hensley,Female,73,Poland,Roulette,Silver,Mobile,Land-based,Las Vegas,9390.72,7204.67,31,Crypto,2024-05-31
c4930390-0fcb-4256-9cc7-536522a019cb,Darius Roberts,Non-binary,32,British Indian Ocean Territory (Chagos Archipelago),Slot Machine,Bronze,Desktop,Land-based,Macau,2576.29,2262.16,16,Crypto,2024-10-03
